sample_id,wav_path,text,language,duration_sec,primary_emotion,secondary_emotions,intensity,reference_score,is_reference_candidate,reason,notes
MAY_0393,data/raw/wav/MAY_0393.wav,もったいないもん。,ja,1.688,gentle,,2,2,False,时长不足2秒，过于简短，不适合作为独立参考。,语气偏日常轻微抱怨。
MAY_0394,data/raw/wav/MAY_0394.wav,ああメールまだ送れてないよ。,ja,4.056,neutral,,2,4,True,时长适中，句子完整，情绪平稳清晰，适合作为参考。,日常陈述语气。
MAY_0395,data/raw/wav/MAY_0395.wav,えっ、うんと、うんじゃあ昨日買ったおにぎりの具を違うものにするとか。,ja,9.312,neutral,,2,2,False,时长超过9秒，含较多犹豫语气词，口语化较强且不够精炼。,思考过程中的即兴表达。
MAY_0397,data/raw/wav/MAY_0397.wav,だからね、おかかをうんと明太子にしようよ。,ja,9.2,happy,,3,2,False,时长偏长，语速较慢或带有拖音，不符合最佳参考区间。,提议语气。
MAY_0398,data/raw/wav/MAY_0398.wav,いいと思います。萌花さんもラブ面だもんね。,ja,5.472,teasing,,3,4,True,时长合适，语义完整，带有轻微调侃与认同感，适合参考。,单句独立性强，情绪明确。
MAY_0399,data/raw/wav/MAY_0399.wav,でもでも女の子にはね秘密がいっぱいあるのです。,ja,6.432,teasing,gentle,2,4,True,文本完整独立，语气带有分享秘密的俏皮感，时长适中。,适合轻快/俏皮语气参考
MAY_0400,data/raw/wav/MAY_0400.wav,誰にも言えない秘密をね、自分だけに教えろげーって言ってるのと同じだよ。,ja,8.192,neutral,,2,3,False,句子偏长且为解释性说明，情绪较平淡，时长略超推荐区间。,语速可能偏慢，需控制节奏
MAY_0401,data/raw/wav/MAY_0401.wav,へえそうなのマユシはねさっきそんな覚悟せずに送ろうとしてたよ。,ja,8.904,neutral,happy,2,2,False,时长明显偏长，且包含较强上下文依赖，不适合作为独立参考句。,需结合前后文理解
MAY_0402,data/raw/wav/MAY_0402.wav,ごめんねクリスちゃん。,ja,3.064,gentle,worried,3,4,True,文本简短完整，道歉语气明确，时长理想，适合作为情感参考。,适合温柔/歉意语气
MAY_0403,data/raw/wav/MAY_0403.wav,萌香さん、無理しないでね。,ja,3.736,worried,gentle,3,5,True,关怀劝阻语气明确，句子独立完整，时长完美契合参考标准。,高质量参考候选
MAY_0404,data/raw/wav/MAY_0404.wav,ジー ジー ゼロ一。,ja,2.856,neutral,,1,2,False,文本为编号朗读，情绪平淡且缺乏通用性。,时长合适，但内容过于功能化。
MAY_0405,data/raw/wav/MAY_0405.wav,ねえねえどうして萌香さんのことシヤツシって呼ぶの。,ja,5.984,teasing,,2,4,True,句子完整，时长适中，带有日常对话的询问语气，适合作为参考。,无明显情绪爆发，适合中性或微带好奇的基准音色。
MAY_0406,data/raw/wav/MAY_0406.wav,萌香さんはね、萌香さんだからだよ。それにね、しやつしさんじゃなくて編集プロダクションで働いてて。,ja,11.736,gentle,,2,2,False,时长超出建议区间，句子较长且包含多重解释，不适合作为单句参考。,建议截取前半句使用。
MAY_0407,data/raw/wav/MAY_0407.wav,うううううううん。,ja,3.64,other,,1,1,False,纯语气词/沉吟声，缺乏完整语义，不适合作为语音合成参考。,仅适合特定语气填充。
MAY_0408,data/raw/wav/MAY_0408.wav,誰?,ja,3.312,serious,,2,3,False,文本过短且高度依赖上下文，情绪指向不明确。,适合作为补充语料而非主参考。
MAY_0409,data/raw/wav/MAY_0409.wav,オカリ大丈夫顔真っ青だよ。,ja,5.152,worried,,3,4,True,文本完整，表达关心与担忧，时长适中，适合作为参考。,语气自然，适合表现角色关切状态。
MAY_0410,data/raw/wav/MAY_0410.wav,あのねマユシはよくわかんないけど。,ja,4.576,neutral,,2,2,False,句末带转折语气词，语义不完整，强依赖上下文。,残句特征明显，不适合作为独立参考。
MAY_0411,data/raw/wav/MAY_0411.wav,今もマユシイやオカリんたちがちゃんとこうしておしゃべりできてるっていうことはね、きっとそのパラドックスは起きてないんだよ。,ja,11.4,gentle,serious,3,2,False,时长明显超出建议区间，句子过长，不适合作为单句短参考。,信息量大，建议截取核心片段使用。
MAY_0412,data/raw/wav/MAY_0412.wav,萌香さんっていう人もね、マユシーは知らないけど、きっと大丈夫。,ja,7.192,gentle,,3,4,True,语义完整，带有安慰与温和语气，时长在理想区间内。,情绪平稳连贯，适合日常对话参考。
MAY_0413,data/raw/wav/MAY_0413.wav,ええっマヨしいはアホの子じゃないよ。,ja,4.52,teasing,happy,3,4,True,文本完整，带有俏皮否认的语气，时长适中。,情绪鲜明活泼，适合表现角色轻松一面。
MAY_0414,data/raw/wav/MAY_0414.wav,おっオカリ大丈夫?,ja,3.304,worried,,3,4,True,文本完整，表达关心，时长适中，适合作为参考。,
MAY_0415,data/raw/wav/MAY_0415.wav,でもオカリすごく苦しそうだよ。,ja,3.984,worried,,4,4,True,担忧情绪明确，句子完整且时长合适。,
MAY_0416,data/raw/wav/MAY_0416.wav,お帰り。苦しいの。,ja,3.608,worried,gentle,3,3,False,由两个短句拼接，语境依赖较强，独立参考性一般。,
MAY_0420,data/raw/wav/MAY_0420.wav,そしたらバイトに行くのもすぐだもん。ねえねえクリスちゃん、今度みんなでお泊り会いしよう。,ja,9.56,excited,happy,4,2,False,时长超出建议区间，且包含多句闲聊，不适合作为单句参考。,
MAY_0421,data/raw/wav/MAY_0421.wav,ああそういえばそんな約束してたもんね。じゃあ今度お邪魔するね。,ja,8.864,gentle,,2,2,False,时长偏长，偏向日常对话衔接，独立参考性较弱。,
MAY_0422,data/raw/wav/MAY_0422.wav,ねえ、オカリ。,ja,2.256,neutral,,1,2,False,文本仅为称呼，情绪指向不明且高度依赖上下文。,时长虽在区间内但信息量不足
MAY_0423,data/raw/wav/MAY_0423.wav,おかリンって小学生の頃、すごい熱を出して一ヶ月ぐらい寝込んでたことがあったよね。,ja,10.288,gentle,serious,2,2,False,句子完整但时长明显超出建议上限，不适合作为短参考。,回忆叙述，语速偏慢
MAY_0424,data/raw/wav/MAY_0424.wav,あの時ねマユシイはオカリが死んじゃうんじゃないかって思ってすごく怖かったんだよ。,ja,9.64,worried,sad,3,2,False,情绪明确但时长超标，且为长句叙述。,表达过去恐惧感
MAY_0425,data/raw/wav/MAY_0425.wav,だからね、おばあちゃんと一緒に、お空に祈ってたの。おかり死なないでって。,ja,9.288,sad,worried,4,2,False,情感饱满但时长过长，且带有较强上下文延续性。,祈祷语气，情绪浓度高
MAY_0426,data/raw/wav/MAY_0426.wav,へえそうだったんだ。オカリナってすごいんだね。,ja,5.424,happy,gentle,2,4,True,时长适中，句子完整独立，情绪自然明确，适合单句参考。,日常感叹语气
MAY_0427,data/raw/wav/MAY_0427.wav,でもね、まだちっちゃかったマユシーはそのことが分からなかったから、お空に祈ってて。,ja,9.336,gentle,,2,3,False,时长略超建议区间，偏故事叙述，单句独立性一般。,语气怀旧柔和
MAY_0428,data/raw/wav/MAY_0428.wav,でね大晦日もうすぐ年が明けるっていう時にね流れ星がピュって流れたの今みたいに。,ja,11.832,gentle,,2,2,False,时长明显过长，口语化连接词多，不适合作为独立参考句。,偏日常闲聊叙述
MAY_0429,data/raw/wav/MAY_0429.wav,流れ星はね、消える前に三回願い事を唱えることができたら、願いが叶うんだよ。知ってたかな?,ja,10.512,gentle,,2,2,False,时长超标，含设定说明与提问，上下文依赖较强。,语气偏科普讲述
MAY_0430,data/raw/wav/MAY_0430.wav,もちろんまゆしいは一生懸命三回唱えたの。,ja,5.296,serious,,3,4,True,时长适中，语义完整，情绪明确且适合单句参考。,语气认真可爱
MAY_0431,data/raw/wav/MAY_0431.wav,次の日年が明けた頃にね、おかりんは熱が下がって目を覚ましたのです。,ja,7.912,gentle,,2,4,True,时长在建议区间内，句子完整独立，情绪平稳清晰。,偏叙述但结构完整
MAY_0432,data/raw/wav/MAY_0432.wav,つまりマヨシはオカリの命の恩人なんだよ。,ja,6.32,serious,,2,4,True,文本完整，时长合适，语气带有解释说明的认真感。,
MAY_0433,data/raw/wav/MAY_0433.wav,へえ、そうなの。,ja,2.744,neutral,,2,4,True,常见回应短句，情绪平稳，时长适中，适合作为中性语气参考。,
MAY_0434,data/raw/wav/MAY_0434.wav,そっかあ。,ja,1.696,neutral,,1,2,False,时长明显过短，信息量不足，不适合作为主要参考音频。,
MAY_0435,data/raw/wav/MAY_0435.wav,ねえねえ、熱が下がった時ね、オカリはこんなことを言ってたんだけど、覚えてる?,ja,8.384,gentle,,3,3,False,句子完整且带有自然对话感，时长略超但仍在可用范围，适合日常语气参考。,
MAY_0436,data/raw/wav/MAY_0436.wav,急に見ているものがくにゃくにゃしてきて、立っていられなくてフラフラして、んで体がビクってなったって。,ja,11.224,serious,,3,2,False,时长明显过长，且为连续症状描述，不适合作为单句标准参考。,
MAY_0437,data/raw/wav/MAY_0437.wav,さっきのオカリもね、そんな感じだったよ。,ja,4.424,neutral,,2,4,True,句子完整，时长适中，语气自然平和，适合作为中性参考。,
MAY_0438,data/raw/wav/MAY_0438.wav,大丈夫また熱出して倒れたりしない。,ja,5.552,gentle,,3,4,True,带有安抚与保证语气，时长合适，情绪明确，适合作为参考。,
MAY_0439,data/raw/wav/MAY_0439.wav,ルカ君ならね、大歓迎だよ。,ja,3.968,happy,,3,5,True,表达明确欢迎，情绪积极温暖，时长完美，非常适合作为参考。,
MAY_0441,data/raw/wav/MAY_0441.wav,それとルカ君はね、今日はマユシーのお客様なんだよ。衣装合わせに来たんだから、邪魔しちゃダメなのです。,ja,11.339,serious,,3,2,False,句子偏长且包含两层意思，时长超出理想区间，不适合作为单句参考。,
MAY_0442,data/raw/wav/MAY_0442.wav,うんサイズが合ってるかどうかの確認だけだよ。,ja,4.715,neutral,,2,4,True,句子完整，语气自然，时长合适，适合作为中性说明参考。,
MAY_0443,data/raw/wav/MAY_0443.wav,じゃあ。,ja,1.632,neutral,,1,1,False,文本过短且为口语过渡词，缺乏完整语义和明确情绪。,时长不足2秒，高度依赖上下文。
MAY_0444,data/raw/wav/MAY_0444.wav,えっとね、ライネットのキラリちゃんだよ。,ja,4.469,gentle,,2,4,True,时长适中，句子完整，语气自然温和，适合作为参考。,自我介绍类语句，结构清晰。
MAY_0445,data/raw/wav/MAY_0445.wav,とりあえず完成度は七十パーセントってところなんだけどね。今この場でルカ君に試着してほしいんだ。,ja,10.56,serious,neutral,2,2,False,时长超过8秒，包含两句独立语义，不适合作为单句参考。,信息量较大，建议拆分处理。
MAY_0446,data/raw/wav/MAY_0446.wav,お願い。,ja,1.643,gentle,,2,1,False,文本极短且高度依赖上下文，时长不足2秒。,常见祈使句，单独使用信息不足。
MAY_0447,data/raw/wav/MAY_0447.wav,そうだよきっとねとっても可愛くなるよ。,ja,5.195,happy,gentle,3,5,True,时长理想，语义完整，情绪积极明确，非常适合作为参考音频。,鼓励/肯定语气，单句结构完整。
MAY_0448,data/raw/wav/MAY_0448.wav,さあさあさあ、ルカくん変身しよう変身。,ja,6.752,excited,happy,4,4,True,文本完整，情绪积极且带有催促感，时长合适。,适合做兴奋/催促类参考。
MAY_0449,data/raw/wav/MAY_0449.wav,ほらー、恥ずかしがってないで服を脱ぎ脱ぎして。,ja,6.176,teasing,gentle,3,4,True,语气带有调侃与引导，句子完整，时长适中。,适合做轻松调侃类参考。
MAY_0450,data/raw/wav/MAY_0450.wav,でもねこれ着るのにコツがいるんだ。だからまゆしが一から十までちゃんと教えてあげる。,ja,10.347,gentle,serious,2,2,False,句子偏长，时长超出建议区间，作为单句参考不够精炼。,适合做长句或讲解类参考，但初筛降权。
MAY_0451,data/raw/wav/MAY_0451.wav,ルーカくん、ほら、恥ずかしがらずに出てきてよ。,ja,5.632,gentle,happy,3,4,True,语气温柔鼓励，句子独立完整，时长符合标准。,适合做温柔引导类参考。
MAY_0452,data/raw/wav/MAY_0452.wav,ルカ君。,ja,1.272,neutral,,1,1,False,仅为称呼，时长过短，缺乏完整情绪表达。,不适合作为独立参考音频。
MAY_0453,data/raw/wav/MAY_0453.wav,あああああ!まゆしは感動だよ。やっとルカ君に来てもらえた。,ja,9.104,excited,happy,4,3,False,文本完整且情绪饱满明确，但时长略超8秒建议上限，故适当降分。,感叹词较多，适合提取高情绪片段
MAY_0454,data/raw/wav/MAY_0454.wav,あのね可愛いは正義なんだよ。,ja,4.264,happy,teasing,3,5,True,时长完美落在建议区间，句子独立完整，语气轻松明确，非常适合作为参考。,
MAY_0455,data/raw/wav/MAY_0455.wav,おかりんの感想はどうかな。,ja,2.488,neutral,,2,4,True,日常询问句式，时长合适，情绪平稳，适合作为基础语调参考。,
MAY_0456,data/raw/wav/MAY_0456.wav,えー キラリちゃんは刀は持たないよ。むしろね、ウーパを持つとぴったりだよ。,ja,9.776,gentle,neutral,2,2,False,时长接近10秒明显偏长，且为解释性长句，不适合作为单句短参考。,
MAY_0457,data/raw/wav/MAY_0457.wav,クリスチャン、トゥトゥル。,ja,3.008,happy,gentle,3,4,True,角色标志性问候语，时长适中，情绪轻快，适合提取特征音色。,
MAY_0458,data/raw/wav/MAY_0458.wav,クリスチャンどうかなこのコス、ルカ君にすごく似合ってるって思うでしょ?,ja,7.16,happy,teasing,3,4,True,句子完整，时长在理想区间内，带有分享喜悦与寻求认同的语气，适合作为参考。,
MAY_0460,data/raw/wav/MAY_0460.wav,へえ、マユシのお願いも初対面ザゲートに後押ししてほしいよ。,ja,8.056,neutral,,2,2,False,语境依赖较强，专有名词较多导致表达略显生硬，时长略超建议上限。,
MAY_0461,data/raw/wav/MAY_0461.wav,クリスちゃんも可愛いよ。,ja,2.624,gentle,,3,5,True,文本简短完整，语气温柔肯定，时长适中，非常适合作为参考。,
